minute,second,time,stage,team,home,player_name,jersey_number,sx,sy,recipient,jersey_number_receiver,ex,ey,dx,dy,length,angle,direction,is_progressive,height,is_cross,is_through,zone_origin,zone_dest,is_complete,passer_pressure,passer_pressure_dist,receiver_pressure,receiver_pressure_dist,bypassed_opponents,risk_measure
91,18,91:18,Final,Italy,Italy,Federico Bernardeschi,20,108.6,4.0,Emerson Palmieri dos Santos,13,110.9,4.4,2.3000000000000114,0.40000000000000036,2.3345235059857616,0.17219081452293833,forward,False,Ground Pass,False,False,attacking,attacking,False,0,5.231795282909826,0,6.139291773067776,0,0.19048092224612456
91,22,91:22,Final,Italy,Italy,Giorgio Chiellini,3,26.1,31.2,Marco Verratti,6,35.2,16.5,9.100000000000001,-14.7,17.288724649319857,-1.0164888305933453,forward,False,Ground Pass,False,False,defensive,defensive,True,0,,0,,0,0.24755881536559868
91,23,91:23,Final,Italy,Italy,Marco Verratti,6,35.2,16.5,Giorgio Chiellini,3,32.6,27.7,-2.6000000000000014,11.2,11.497825881443848,1.7988989550748395,backward,False,Ground Pass,False,False,defensive,defensive,True,0,3.9487930866196748,0,8.835389068671558,0,0.21578092784281272
91,25,91:25,Final,Italy,Italy,Giorgio Chiellini,3,30.6,33.7,Leonardo Bonucci,19,32.3,52.1,1.6999999999999957,18.4,18.478365728602732,1.4786665729407995,forward,False,Ground Pass,False,False,defensive,defensive,True,0,11.126161077905754,0,14.129567570719063,0,0.21917780544573384
91,29,91:29,Final,Italy,Italy,Leonardo Bonucci,19,36.3,48.9,Giorgio Chiellini,3,41.8,31.5,5.5,-17.4,18.24856158714982,-1.2646424278942285,forward,False,Ground Pass,False,False,defensive,middle,True,0,11.937268606306077,0,10.511250705713584,0,0.221147644355134
91,33,91:33,Final,Italy,Italy,Giorgio Chiellini,3,52.9,26.0,Marco Verratti,6,53.5,8.9,0.6000000000000014,-17.1,17.11052307791904,-1.5357229962616712,lateral,False,Ground Pass,False,False,middle,middle,True,0,6.6942212565514,0,13.877043531015667,0,0.222281355683843
91,37,91:37,Final,Italy,Italy,Marco Verratti,6,54.0,17.1,Jorge Luiz Frello Filho,8,52.3,38.3,-1.7000000000000028,21.199999999999996,21.268051156605765,1.650813789070367,backward,False,Ground Pass,False,False,middle,middle,True,0,9.29680552196606,0,12.473507905926539,0,0.23171507870607078
91,41,91:41,Final,Italy,Italy,Jorge Luiz Frello Filho,8,52.3,42.6,Marco Verratti,6,51.2,30.6,-1.0999999999999943,-12.0,12.050311199301037,-1.662207528655177,backward,False,Ground Pass,False,False,middle,middle,True,0,3.009975283227637,0,12.394806001611727,0,0.21499191456771793
91,44,91:44,Final,Italy,Italy,Marco Verratti,6,51.2,30.6,Giorgio Chiellini,3,54.6,21.4,3.3999999999999986,-9.200000000000003,9.808159868191385,-1.2167988899630007,forward,False,Ground Pass,False,False,middle,middle,True,0,4.814787762983659,0,9.037657618200997,0,0.20941067596385624
91,45,91:45,Final,Italy,Italy,Giorgio Chiellini,3,52.0,21.4,Marco Verratti,6,47.0,32.1,-5.0,10.700000000000003,11.810588469674153,2.007934995515234,backward,False,Ground Pass,False,False,middle,middle,True,0,6.239017385601604,0,10.495832229573935,0,0.2114161030581666
91,47,91:47,Final,Italy,Italy,Marco Verratti,6,47.0,32.1,Jorge Luiz Frello Filho,8,53.2,49.2,6.200000000000003,17.1,18.189282558693733,1.222964731107502,forward,False,Ground Pass,False,False,middle,middle,True,0,7.911957175804063,0,9.883882914410371,0,0.22777714513116415
91,51,91:51,Final,Italy,Italy,Jorge Luiz Frello Filho,8,62.1,58.3,Domenico Berardi,11,82.4,58.9,20.300000000000004,0.6000000000000014,20.3088650593774,0.029548047901893842,forward,True,Ground Pass,False,False,middle,attacking,True,1,0.8567394405635376,0,7.210625482385562,1,0.3236305305085387
91,53,91:53,Final,Italy,Italy,Domenico Berardi,11,82.4,58.9,Bryan Cristante,16,87.0,66.1,4.599999999999994,7.199999999999996,8.544003745317525,1.002271779063857,forward,False,Ground Pass,False,False,attacking,attacking,True,0,3.553770477916589,0,6.971316689786012,0,0.20991881204396717
91,56,91:56,Final,Italy,Italy,Bryan Cristante,16,107.6,73.7,Lorenzo Insigne,10,107.0,4.0,-0.5999999999999943,-69.7,69.70258244857216,-1.57940443554697,lateral,False,High Pass,True,False,attacking,attacking,True,1,1.0741172068455094,0,31.84855712206302,3,0.5240724400532912
91,56,91:56,Final,England,Italy,Jordan Pickford,1,105.0,5.900000000000006,Harry Kane,9,34.7,11.099999999999994,70.3,-5.199999999999989,70.49205629005299,-0.07383424331721822,forward,True,High Pass,False,False,defensive,attacking,False,0,,0,,0,0.39982154280381443
92,0,92:00,Final,Italy,Italy,Giorgio Chiellini,3,34.8,11.2,Marco Verratti,6,43.1,12.0,8.300000000000004,0.8000000000000007,8.338465086573192,0.09608871551736695,forward,False,High Pass,False,False,defensive,middle,True,1,1.0062404423365552,0,6.950415408928131,1,0.289422547222876
92,1,92:01,Final,Italy,Italy,Marco Verratti,6,43.1,12.0,Andrea Belotti,9,53.4,13.7,10.299999999999997,1.6999999999999993,10.43934863868431,0.16357387556685846,forward,True,High Pass,False,False,middle,middle,True,0,4.0204028417137,0,5.908969699425894,1,0.2586237665067409
92,2,92:02,Final,England,Italy,Kyle Walker,2,99.4,9.900000000000006,Jordan Brian Henderson,8,93.4,27.1,6.0,-17.199999999999996,18.216476058777115,-1.2351577764672872,forward,False,Ground Pass,False,False,defensive,defensive,True,0,,0,,0,0.25021394908809774
92,3,92:03,Final,England,Italy,Jordan Brian Henderson,8,93.4,27.1,Bukayo Saka,25,69.1,6.5,24.299999999999997,20.6,31.856710439089593,0.703178590234213,forward,True,Ground Pass,False,False,defensive,middle,False,0,6.512891384315546,0,23.66285069203222,0,0.2543131221298261
92,7,92:07,Final,Italy,Italy,Andrea Belotti,9,62.5,39.2,Bryan Cristante,16,65.4,63.8,2.9000000000000057,24.599999999999994,24.770345173210643,1.4534517331758012,forward,False,Ground Pass,False,False,middle,middle,True,1,1.5698297767786311,0,22.296291828331647,0,0.27635169829956946
92,10,92:10,Final,Italy,Italy,Bryan Cristante,16,65.4,63.8,Domenico Berardi,11,103.8,55.5,38.39999999999999,-8.299999999999997,39.28676621968267,-0.21287110912764262,forward,True,High Pass,False,False,middle,attacking,False,1,2.4528077992599515,0,21.365809263241186,1,0.36040219172830107
92,15,92:15,Final,England,Italy,Kyle Walker,2,81.7,0.0,John Stones,5,101.7,11.700000000000003,-19.999999999999996,-11.700000000000003,23.170886905770352,-2.612275583870737,backward,False,Low Pass,False,False,defensive,defensive,True,0,,0,,0,0.2643929879781193
92,18,92:18,Final,England,Italy,John Stones,5,101.7,13.0,Jordan Pickford,1,112.0,35.6,-10.3,-22.6,24.83646512690564,-1.9984234863665133,backward,False,Ground Pass,False,False,defensive,defensive,True,0,5.623166957891086,0,27.025320708259187,0,0.2319871832410148
92,22,92:22,Final,England,Italy,Jordan Pickford,1,110.5,42.8,Raheem Sterling,10,33.099999999999994,52.3,77.4,-9.500000000000004,77.98083097787558,-0.12212818098554011,forward,True,High Pass,False,False,defensive,attacking,False,0,4.963863403994491,0,54.287702624129466,0,0.3559820977968195
92,25,92:25,Final,Italy,Italy,Leonardo Bonucci,19,33.2,52.4,Gianluigi Donnarumma,21,10.3,44.6,-22.900000000000002,-7.799999999999997,24.19194080680589,-2.81330624454722,backward,False,Low Pass,False,False,defensive,defensive,True,0,6.484439068913951,0,22.801487513582572,0,0.23334014451513194
92,28,92:28,Final,Italy,Italy,Gianluigi Donnarumma,21,14.0,42.3,Giorgio Chiellini,3,28.0,32.6,14.0,-9.699999999999996,17.03202865192517,-0.6059159966736802,forward,True,Ground Pass,False,False,defensive,defensive,True,0,8.573069040576453,0,15.605746135834885,0,0.21735033541616988
92,30,92:30,Final,Italy,Italy,Giorgio Chiellini,3,31.7,29.5,Marco Verratti,6,41.5,35.1,9.8,5.600000000000001,11.28716084761797,0.519146114246523,forward,False,Ground Pass,False,False,defensive,middle,True,0,14.281586031614497,0,3.2760468720796507,0,0.2053787415330396
92,34,92:34,Final,England,Italy,Jordan Pickford,1,103.8,53.7,John Stones,5,99.5,27.1,4.300000000000001,26.599999999999998,26.945314991664134,1.4105286356335711,forward,False,Ground Pass,False,False,defensive,defensive,True,0,,0,,0,0.2751950317064784
92,36,92:36,Final,Italy,Italy,Marco Verratti,6,44.4,30.6,Giorgio Chiellini,3,46.7,21.7,2.3000000000000043,-8.900000000000002,9.192388155425121,-1.3179022616992986,forward,False,Ground Pass,False,False,middle,middle,True,0,4.69268525875021,0,6.4633060627271055,0,0.21058248386026912
92,37,92:37,Final,England,Italy,John Stones,5,99.5,25.6,Kyle Walker,2,91.5,4.5,8.0,21.1,22.5656819085974,1.2083949670833531,forward,False,Ground Pass,False,False,defensive,defensive,True,0,10.708919944944993,0,19.396887190434423,0,0.2258877049605712
92,38,92:38,Final,Italy,Italy,Giorgio Chiellini,3,46.7,21.7,Marco Verratti,6,42.1,28.9,-4.600000000000001,7.199999999999999,8.54400374531753,2.1393208745259367,backward,False,Ground Pass,False,False,middle,middle,True,0,3.4620202416537134,0,8.880112576964676,0,0.20802085436389361
92,39,92:39,Final,England,Italy,Kyle Walker,2,91.5,3.4000000000000057,Bukayo Saka,25,68.9,1.5999999999999943,22.6,1.8000000000000114,22.67156809750927,0.07947824460820707,forward,True,Ground Pass,False,False,defensive,middle,True,0,3.4839635068415467,0,14.225199904387082,1,0.28557033064930726
92,42,92:42,Final,Italy,Italy,Marco Verratti,6,49.4,30.0,Jorge Luiz Frello Filho,8,47.7,42.0,-1.6999999999999957,12.0,12.119818480488888,1.7115265207851216,backward,False,Ground Pass,False,False,middle,middle,True,0,4.319969999963231,0,10.06193781051213,0,0.21568645196940195
92,44,92:44,Final,England,Italy,Bukayo Saka,25,79.0,7.299999999999997,Kyle Walker,2,90.5,3.9000000000000057,-11.5,3.3999999999999915,11.992080720208648,2.854129448104512,backward,False,Ground Pass,False,False,middle,defensive,True,2,1.375609624457838,0,12.45095003125519,0,0.28392068002162874
92,45,92:45,Final,Italy,Italy,Jorge Luiz Frello Filho,8,52.3,42.6,Emerson Palmieri dos Santos,13,95.2,4.9,42.900000000000006,-37.7,57.11129485487088,-0.7209713239718948,forward,True,High Pass,False,False,middle,attacking,True,0,5.730568684592101,0,30.108648118286535,1,0.36375668931585137
92,45,92:45,Final,England,Italy,Kyle Walker,2,90.5,4.5,John Stones,5,98.3,19.299999999999997,-7.800000000000001,-14.799999999999997,16.729614460590536,-2.0558310486474327,backward,False,Ground Pass,False,False,defensive,defensive,True,0,8.866321511451424,0,18.34185896624524,0,0.21311747310579585
92,49,92:49,Final,England,Italy,John Stones,5,97.3,23.5,Harry Maguire,6,98.3,48.3,-1.0,-24.8,24.820153101864623,-1.611097075098678,lateral,False,Ground Pass,False,False,defensive,defensive,True,0,6.1062742414971,0,17.25691713428818,0,0.2416327767398474
92,51,92:51,Final,Italy,Italy,Emerson Palmieri dos Santos,13,95.5,10.0,Giorgio Chiellini,3,77.8,14.0,-17.700000000000003,4.0,18.146349495146403,2.9193373513045704,backward,False,Ground Pass,False,False,attacking,middle,True,0,,0,,0,0.25001325372720595
92,52,92:52,Final,Italy,Italy,Giorgio Chiellini,3,77.8,14.0,Marco Verratti,6,74.6,25.7,-3.200000000000003,11.7,12.129715577869087,1.8377714416187978,backward,False,Ground Pass,False,False,middle,middle,True,0,11.06849645676908,0,14.204125619863952,0,0.20101680546914955
92,54,92:54,Final,Italy,Italy,Marco Verratti,6,77.8,26.3,Emerson Palmieri dos Santos,13,89.5,24.9,11.700000000000003,-1.4000000000000021,11.783462988442746,-0.11909188524916621,forward,True,Ground Pass,False,False,middle,attacking,True,0,3.4677110465835526,0,5.259280321652455,1,0.26400563871943944
92,54,92:54,Final,England,Italy,Harry Maguire,6,78.4,55.8,Mason Mount,19,61.8,62.9,16.6,-7.099999999999998,18.054639292990597,-0.4041645136860349,forward,True,Ground Pass,False,False,middle,middle,True,0,5.957676883588721,0,7.226996793499348,0,0.23320389843929618
92,57,92:57,Final,Italy,Italy,Giorgio Chiellini,3,82.4,8.9,Lorenzo Insigne,10,90.1,4.9,7.699999999999989,-4.0,8.676981041814015,-0.4791102940603922,forward,False,Ground Pass,False,False,attacking,attacking,True,0,8.479221818418404,0,8.676809333438744,0,0.20097865218701239
92,58,92:58,Final,England,Italy,Mason Mount,19,35.7,68.9,Luke Shaw,3,31.299999999999997,74.5,4.400000000000006,-5.6,7.121797525905945,-0.9048270894157862,forward,False,Ground Pass,False,False,attacking,attacking,True,0,3.639804690951118,0,8.01471768837718,0,0.20460374500271422
92,59,92:59,Final,Italy,Italy,Lorenzo Insigne,10,90.1,4.9,Marco Verratti,6,76.1,15.4,-14.0,10.5,17.5,2.498091544796509,backward,False,Ground Pass,False,False,attacking,middle,True,0,2.5010839370991977,0,11.694829592521563,0,0.23211052526429646
93,0,93:00,Final,England,Italy,Luke Shaw,3,30.0,75.7,,0,28.799999999999997,74.9,1.2000000000000028,0.7999999999999998,1.4422205101855978,0.5880026035475664,forward,False,Ground Pass,False,False,attacking,attacking,False,1,1.6820419215138576,1,0.3390919562633382,0,0.2578576552772936
93,2,93:02,Final,Italy,Italy,Marco Verratti,6,76.1,15.4,Giorgio Chiellini,3,80.4,7.2,4.300000000000011,-8.2,9.259049627256573,-1.087827450938334,forward,False,Ground Pass,False,False,middle,attacking,True,0,4.049637118575606,0,7.564955386590218,0,0.21057641865365956
93,3,93:03,Final,Italy,Italy,Giorgio Chiellini,3,80.4,7.2,Marco Verratti,6,70.9,18.0,-9.5,10.8,14.38367129769031,2.2922424093954676,backward,False,Ground Pass,False,False,attacking,middle,True,0,4.983927205335747,0,11.25935269787917,0,0.21987609737994462
93,5,93:05,Final,Italy,Italy,Marco Verratti,6,70.6,22.3,Leonardo Bonucci,19,63.8,36.0,-6.799999999999997,13.7,15.294770348063416,2.0315199675204543,backward,False,Ground Pass,False,False,middle,middle,True,1,2.3418939028402126,0,17.368713576508664,0,0.25331815454369344
93,8,93:08,Final,Italy,Italy,Leonardo Bonucci,19,66.1,37.4,Lorenzo Insigne,10,95.5,2.8,29.400000000000006,-34.6,45.40396458460429,-0.8664700759426122,forward,True,High Pass,False,False,middle,attacking,True,0,9.325676481782992,0,17.96224384164171,0,0.29488643158702377
93,11,93:11,Final,Italy,Italy,Lorenzo Insigne,10,91.8,3.4,Giorgio Chiellini,3,85.0,8.9,-6.799999999999997,5.5,8.745856161634489,2.461494619756393,backward,False,Ground Pass,False,False,attacking,attacking,True,0,3.133491870554153,0,8.455222332629615,0,0.2095523699404957
93,13,93:13,Final,Italy,Italy,Giorgio Chiellini,3,85.0,8.9,Marco Verratti,6,80.7,25.7,-4.299999999999997,16.799999999999997,17.341568556506065,1.8213693371538608,backward,False,Ground Pass,False,False,attacking,attacking,True,0,6.245018796368282,0,14.680090737592003,0,0.2227693306371888
93,16,93:16,Final,England,Italy,Luke Shaw,3,27.900000000000006,79.9,Kalvin Phillips,14,30.5,72.0,-2.5999999999999943,7.9,8.316850365372698,1.8887446181461873,backward,False,Low Pass,False,False,attacking,attacking,True,0,,0,,0,0.22188218936158555
93,16,93:16,Final,England,Italy,Kalvin Phillips,14,30.5,72.0,Luke Shaw,3,21.0,79.8,9.5,-7.8,12.29186723000212,-0.6874467387546709,forward,False,Low Pass,False,False,attacking,attacking,False,0,3.5796950593243206,0,9.272872417874998,0,0.2181484099470669
93,18,93:18,Final,Italy,Italy,Marco Verratti,6,84.7,26.9,Jorge Luiz Frello Filho,8,78.4,38.3,-6.299999999999997,11.399999999999999,13.024976007655445,2.0756576984540227,backward,False,Ground Pass,False,False,attacking,middle,True,1,2.386005226270133,0,9.640508043254354,0,0.2550050292586823
93,21,93:21,Final,Italy,Italy,Jorge Luiz Frello Filho,8,75.5,42.0,Giorgio Chiellini,3,78.7,24.3,3.200000000000003,-17.7,17.986939706353606,-1.39193735675906,forward,False,Ground Pass,False,False,middle,middle,True,0,2.88661052322323,0,10.033876250044589,0,0.23469014166843952
93,23,93:23,Final,Italy,Italy,Giorgio Chiellini,3,73.5,24.9,Leonardo Bonucci,19,60.7,43.5,-12.799999999999997,18.6,22.578751072634642,2.173539877277774,backward,False,Ground Pass,False,False,middle,middle,True,0,3.129612529790488,0,17.358882085041326,0,0.23964188044424378
93,28,93:28,Final,Italy,Italy,Leonardo Bonucci,19,62.7,43.5,Giorgio Chiellini,3,64.4,25.4,1.7000000000000028,-18.1,18.179658962697843,-1.477148400678197,forward,False,Ground Pass,False,False,middle,middle,True,0,5.852410688002081,0,11.344921353812934,0,0.22932603847070254
93,29,93:29,Final,Italy,Italy,Giovanni Di Lorenzo,2,22.7,80.0,Jorge Luiz Frello Filho,8,20.7,73.3,-2.0,-6.700000000000003,6.992138442565339,-1.8608832591159246,backward,False,Low Pass,False,False,defensive,defensive,True,0,,0,,0,0.2180909935056827
93,30,93:30,Final,Italy,Italy,Jorge Luiz Frello Filho,8,20.7,73.3,Giovanni Di Lorenzo,2,22.7,76.9,2.0,3.6000000000000085,4.118252056394808,1.0636978224025606,forward,False,Ground Pass,False,False,defensive,defensive,True,0,2.6530095661012636,0,5.230179431195164,0,0.20048304134569692
93,31,93:31,Final,Italy,Italy,Giovanni Di Lorenzo,2,22.3,77.5,Jorge Luiz Frello Filho,8,18.4,76.2,-3.900000000000002,-1.2999999999999972,4.110960958218894,-2.819842099193152,backward,False,Low Pass,False,False,defensive,defensive,True,1,1.8009007691137588,0,3.480727048646195,1,0.2798177414639259
93,32,93:32,Final,Italy,Italy,Giorgio Chiellini,3,70.6,21.1,Marco Verratti,6,70.6,28.3,0.0,7.199999999999999,7.199999999999999,1.5707963267948966,lateral,False,Ground Pass,False,False,middle,middle,True,0,7.260527093268147,0,7.185187772675538,0,0.20019973733363217
93,34,93:34,Final,Italy,Italy,Marco Verratti,6,70.6,28.3,Giorgio Chiellini,3,74.1,19.7,3.5,-8.600000000000001,9.28493403315285,-1.1842900216809766,forward,False,Ground Pass,False,False,middle,middle,True,0,3.9848074420591155,0,7.423556186667988,0,0.21090016054264965
93,34,93:34,Final,Italy,Italy,Giorgio Chiellini,3,74.1,19.7,Marco Verratti,6,69.8,26.6,-4.299999999999997,6.900000000000002,8.130190649671139,2.128091861912402,backward,False,Ground Pass,False,False,middle,middle,True,0,4.730061091996636,0,6.0474360900081905,0,0.2079296129140235
93,38,93:38,Final,Italy,Italy,Marco Verratti,6,72.1,29.2,Jorge Luiz Frello Filho,8,68.0,42.9,-4.099999999999994,13.7,14.30034964607509,1.8615833290085575,backward,False,Ground Pass,False,False,middle,middle,True,0,5.229520261753891,0,11.593795327024147,0,0.2189066467755619
93,40,93:40,Final,Italy,Italy,Jorge Luiz Frello Filho,8,68.6,43.5,Giovanni Di Lorenzo,2,63.8,65.8,-4.799999999999997,22.299999999999997,22.810743083029973,1.7828082145664053,backward,False,Ground Pass,False,False,middle,middle,True,1,1.4416742404512028,0,19.15544812974653,1,0.3171486938354199
93,42,93:42,Final,Italy,Italy,Giovanni Di Lorenzo,2,65.0,68.4,Domenico Berardi,11,76.9,77.5,11.900000000000006,9.099999999999994,14.980654191322888,0.6528466311007738,forward,True,Ground Pass,False,False,middle,middle,True,0,6.1765534010503345,0,11.66554176814487,0,0.21933495393845404
93,45,93:45,Final,Italy,Italy,Domenico Berardi,11,72.6,76.6,Leonardo Bonucci,19,51.2,44.3,-21.39999999999999,-32.3,38.74596753211873,-2.1559356597133283,backward,False,Ground Pass,False,False,middle,middle,True,0,4.0423539423403465,0,23.227844490911092,1,0.3211129597969938
93,49,93:49,Final,Italy,Italy,Leonardo Bonucci,19,53.5,42.0,Marco Verratti,6,57.2,26.9,3.700000000000003,-15.100000000000001,15.546703830716018,-1.3304978167041253,forward,False,Ground Pass,False,False,middle,middle,True,0,12.84687254237194,0,12.216745783593897,0,0.2102094775865694
93,52,93:52,Final,Italy,Italy,Marco Verratti,6,57.2,23.4,Lorenzo Insigne,10,77.8,2.6,20.599999999999994,-20.799999999999997,29.274562336608888,-0.7902290436914247,forward,True,High Pass,False,False,middle,middle,True,0,3.0603519291164694,0,17.726507405238905,1,0.3013747988763346
93,54,93:54,Final,Italy,Italy,Leonardo Bonucci,19,9.4,70.7,Jorge Luiz Frello Filho,8,18.0,67.6,8.6,-3.1000000000000085,9.141662868428263,-0.3459672726127971,forward,False,Ground Pass,False,False,defensive,defensive,True,0,10.898382979416125,0,8.308427010958578,0,0.19901807156876564
93,55,93:55,Final,Italy,Italy,Jorge Luiz Frello Filho,8,18.0,67.6,Leonardo Bonucci,19,10.2,70.2,-7.800000000000001,2.6000000000000085,8.22192191643779,2.81984209919315,backward,False,Ground Pass,False,False,defensive,defensive,True,0,4.967594301393927,0,8.192512634868962,0,0.20554054116402815
93,57,93:57,Final,Italy,Italy,Lorenzo Insigne,10,82.4,4.9,Marco Verratti,6,70.6,22.9,-11.800000000000011,18.0,21.523010941780434,2.1510671256544285,backward,False,Ground Pass,False,False,attacking,middle,True,0,4.219323948432571,0,9.574179422811445,0,0.24327141351843992
93,57,93:57,Final,Italy,Italy,Leonardo Bonucci,19,9.7,68.8,Gianluigi Donnarumma,21,7.3,43.7,-2.3999999999999995,-25.099999999999994,25.214479966876173,-1.6661240436482272,backward,False,Ground Pass,False,False,defensive,defensive,True,0,10.824418957996281,0,19.562928637616327,0,0.2331151812407622
94,1,94:01,Final,Italy,Italy,Marco Verratti,6,82.7,19.4,Lorenzo Insigne,10,92.9,13.4,10.200000000000003,-5.999999999999998,11.833849753989615,-0.5317240672588054,forward,True,Ground Pass,False,False,attacking,attacking,False,0,3.8620882511056798,0,2.6751714351845717,1,0.2663078884487266
94,1,94:01,Final,Italy,Italy,Gianluigi Donnarumma,21,11.6,43.1,Giorgio Chiellini,3,14.7,35.7,3.0999999999999996,-7.399999999999999,8.023091673413683,-1.1740876639036828,forward,False,Ground Pass,False,False,defensive,defensive,True,0,14.346834675474078,0,17.508684580759212,0,0.1807443892536163
94,3,94:03,Final,England,Italy,Jordan Brian Henderson,8,89.7,20.5,Harry Kane,9,83.2,33.9,6.4999999999999964,-13.399999999999999,14.893287078412206,-1.1191601521246517,forward,False,High Pass,False,False,defensive,defensive,True,1,2.1900626622885255,0,12.70663739602574,1,0.3002343231996519
94,3,94:03,Final,Italy,Italy,Giorgio Chiellini,3,16.4,35.4,Leonardo Bonucci,19,21.0,51.8,4.600000000000001,16.4,17.032909322837366,1.297335339704652,forward,False,Ground Pass,False,False,defensive,defensive,True,0,16.027709816325565,0,13.531018034477427,0,0.20821631878508332
94,4,94:04,Final,England,Italy,Harry Kane,9,83.2,33.9,,0,57.1,22.799999999999997,26.1,11.100000000000001,28.36229891951638,0.40211401565176275,forward,True,Low Pass,False,False,defensive,middle,False,0,2.7447697195251775,0,21.696936425770662,1,0.29500604256725366
94,7,94:07,Final,Italy,Italy,Giorgio Chiellini,3,57.2,22.9,Leonardo Bonucci,19,50.9,34.8,-6.300000000000004,11.899999999999999,13.464768843169942,2.057695558606166,backward,False,Ground Pass,False,False,middle,middle,True,0,3.9600232365687127,0,15.601894785870025,0,0.21416968120236227
94,7,94:07,Final,Italy,Italy,Leonardo Bonucci,19,25.9,52.2,Giorgio Chiellini,3,31.3,29.7,5.400000000000002,-22.500000000000004,23.138928237928397,-1.3352513460740332,forward,False,Ground Pass,False,False,defensive,defensive,True,0,14.774104636552048,0,15.837453234219147,0,0.22513788493828266
94,10,94:10,Final,Italy,Italy,Leonardo Bonucci,19,53.2,36.0,Jorge Luiz Frello Filho,8,61.5,38.6,8.299999999999997,2.6000000000000014,8.697700845625812,0.3035707393236642,forward,False,Ground Pass,False,False,middle,middle,True,0,10.763045857101865,0,8.14554631221454,0,0.19812745397025888
94,12,94:12,Final,Italy,Italy,Giorgio Chiellini,3,32.3,29.4,Leonardo Bonucci,19,39.4,44.8,7.100000000000001,15.399999999999999,16.957889019568444,1.1388004128155682,forward,False,Ground Pass,False,False,defensive,defensive,True,0,15.568709165892383,0,11.519481441609166,0,0.21084789298765555
94,15,94:15,Final,Italy,Italy,Leonardo Bonucci,19,42.1,41.3,Giorgio Chiellini,3,42.2,24.0,0.10000000000000142,-17.299999999999997,17.300289014926886,-1.5650160443512349,lateral,False,Ground Pass,False,False,middle,middle,True,0,11.662419994427411,0,17.832365047538037,0,0.21103690154094754
94,16,94:16,Final,Italy,Italy,Jorge Luiz Frello Filho,8,61.8,48.1,Giorgio Chiellini,3,64.1,28.3,2.299999999999997,-19.8,19.93313823761828,-1.4551529973572617,forward,False,Ground Pass,False,False,middle,middle,True,0,3.430297242839122,0,12.742372674689916,0,0.23654072823935848
94,18,94:18,Final,Italy,Italy,Giorgio Chiellini,3,42.1,21.1,Marco Verratti,6,48.3,12.6,6.199999999999996,-8.500000000000002,10.520931517693667,-0.9406024172503472,forward,False,Ground Pass,False,False,middle,middle,True,0,14.618859453174078,0,8.114553743063937,0,0.1975071174668801
94,19,94:19,Final,Italy,Italy,Giorgio Chiellini,3,69.2,20.6,Marco Verratti,6,70.9,30.3,1.7000000000000028,9.7,9.847842403288144,1.3973005978321147,forward,False,Ground Pass,False,False,middle,middle,True,0,10.702816720915951,0,6.2975338534730945,0,0.20348353922186954
94,20,94:20,Final,Italy,Italy,Marco Verratti,6,48.9,19.4,Leonardo Bonucci,19,42.1,37.6,-6.799999999999997,18.200000000000003,19.428844535895593,1.9283621783713274,backward,False,Ground Pass,False,False,middle,middle,True,1,2.4707639069353617,0,17.537382127100248,0,0.26477318095935487
94,22,94:22,Final,Italy,Italy,Marco Verratti,6,70.9,30.3,Jorge Luiz Frello Filho,8,68.3,41.4,-2.6000000000000085,11.099999999999998,11.400438588054408,1.8008824739871314,backward,False,Ground Pass,False,False,middle,middle,True,0,4.19489843549774,0,10.606701676341265,0,0.21323656281234943
94,24,94:24,Final,Italy,Italy,Jorge Luiz Frello Filho,8,70.0,38.3,Marco Verratti,6,69.2,27.2,-0.7999999999999972,-11.099999999999998,11.128791488746653,-1.6427439963582784,lateral,False,Ground Pass,False,False,middle,middle,True,1,1.4140567045211514,0,7.274306029348515,0,0.2535842969133382
94,25,94:25,Final,Italy,Italy,Leonardo Bonucci,19,43.8,37.2,Marco Verratti,6,48.3,28.5,4.5,-8.700000000000003,9.794896630388708,-1.0934509444212248,forward,False,Ground Pass,False,False,middle,middle,True,0,7.723519466839861,0,8.2742524347798,0,0.20575847661177593
94,27,94:27,Final,Italy,Italy,Marco Verratti,6,66.7,28.9,Leonardo Bonucci,19,56.9,36.0,-9.800000000000004,7.100000000000001,12.10165277968262,2.51461896539923,backward,False,Ground Pass,False,False,middle,middle,True,0,2.6117710435636416,0,13.984278336748714,0,0.21404841807750816
94,28,94:28,Final,Italy,Italy,Marco Verratti,6,49.9,28.5,Giorgio Chiellini,3,55.7,12.0,5.800000000000004,-16.5,17.489711261195826,-1.2327723447081513,forward,False,Ground Pass,False,False,middle,middle,True,0,3.412083482216145,0,11.677800675735554,0,0.23071206016649548
94,30,94:30,Final,Italy,Italy,Giorgio Chiellini,3,61.5,9.1,Emerson Palmieri dos Santos,13,69.4,1.0,7.900000000000006,-8.1,11.314592347937246,-0.7978975124168096,forward,False,Ground Pass,False,False,middle,middle,True,0,4.7773568482816975,0,10.922075863265365,0,0.21176729089361646
94,32,94:32,Final,Italy,Italy,Emerson Palmieri dos Santos,13,69.4,1.0,Giorgio Chiellini,3,55.1,3.9,-14.300000000000004,2.9,14.591093173576821,2.9415089281720253,backward,False,Ground Pass,False,False,middle,middle,True,1,1.9800638006196918,0,13.04629848579635,1,0.29932665033580824
